# airline,from,to,codeshare,stops,latfrom,longfrom,latto,longto,distance,Band_BA,Band_BA_gen,BA_pct
AA,JFK,SEA,NA,0,40.63980103,-73.77890015,47.449001,-122.308998,2417.749499672775,4,4,42
AA,JFK,SFO,NA,0,40.63980103,-73.77890015,37.61899948120117,-122.375,2582.6895638643728,4,4,57.99999999999999
AA,JFK,YUL,*,0,40.63980103,-73.77890015,45.4706001282,-73.7407989502,334.1553084314365,1,1,51
AA,JFK,YYZ,*,0,40.63980103,-73.77890015,43.6772003174,-79.63059997559999,366.1462847275929,1,1,56.00000000000001
AA,LAS,LAX,NA,0,36.08010101,-115.1520004,33.94250107,-118.4079971,236.38193954390414,1,1,36
AA,LAS,MIA,NA,0,36.08010101,-115.1520004,25.79319953918457,-80.29060363769531,2173.5980635037395,4,4,17
AA,LAS,ORD,NA,0,36.08010101,-115.1520004,41.9786,-87.9048,1512.6760490084625,3,3,42
AA,LAX,ABQ,*,0,33.94250107,-118.4079971,35.040199,-106.609001,676.5432880520942,2,2,5
AA,LAX,ATL,NA,0,33.94250107,-118.4079971,33.6367,-84.428101,1944.4426711607682,3,3,93
AA,LAX,AUS,NA,0,33.94250107,-118.4079971,30.194499969482422,-97.6698989868164,1240.6180624936712,3,3,10
AA,LAX,BDL,NA,0,33.94250107,-118.4079971,41.9388999939,-72.68319702149999,2523.932252310573,4,4,52
AA,LAX,BNA,NA,0,33.94250107,-118.4079971,36.1245002746582,-86.6781997680664,1795.4841567380024,3,3,76
AA,LAX,BZE,NA,0,33.94250107,-118.4079971,17.539100646972656,-88.308197021484375,2178.9609357709824,4,4,18
AA,LAX,CMH,NA,0,33.94250107,-118.4079971,39.998001,-82.891899,1993.1440828777909,3,3,99
AA,LAX,ELP,*,0,33.94250107,-118.4079971,31.80719948,-106.3779984,713.8425396363949,2,2,13
AA,LAX,EUG,*,0,33.94250107,-118.4079971,44.12459945678711,-123.21199798583984,749.7539316294586,2,2,20
AA,LAX,EZE,NA,0,33.94250107,-118.4079971,-34.8222,-58.5358,6134.228145205628,7,7,63
AA,LAX,FAT,*,0,33.94250107,-118.4079971,36.77619934082031,-119.71800231933594,209.47005867168585,1,1,32
AA,LAX,GRU,NA,0,33.94250107,-118.4079971,-23.435556411743164,-46.47305679321289,6170.017655703642,7,7,67
AA,LAX,HKG,NA,0,33.94250107,-118.4079971,22.308901,113.915001,7256.084447625439,9,9,2
AA,LAX,HND,NA,0,33.94250107,-118.4079971,35.552299,139.779999,5481.900713992684,6,6,99
AA,LAX,HNL,NA,0,33.94250107,-118.4079971,21.32062,-157.924228,2555.5911131482967,4,4,55.00000000000001
AA,LAX,IND,NA,0,33.94250107,-118.4079971,39.7173,-86.294403,1812.0054261923967,3,3,78
AA,LAX,KOA,NA,0,33.94250107,-118.4079971,19.738783,-156.045603,2504.214049714599,4,4,50
AA,LAX,LHR,NA,0,33.94250107,-118.4079971,51.4706,-0.461941,5449.093405620593,6,6,97
AA,LAX,LIH,NA,0,33.94250107,-118.4079971,21.97599983215332,-159.33900451660156,2614.559380534867,4,4,61
AA,LAX,MCO,NA,0,33.94250107,-118.4079971,28.429399490356445,-81.30899810791016,2215.9986941310385,4,4,21
AA,LAX,MEX,NA,0,33.94250107,-118.4079971,19.4363,-99.072098,1555.168646607018,3,3,47
AA,LAX,MFR,*,0,33.94250107,-118.4079971,42.37419891357422,-122.87300109863281,631.5166165760301,1,1,97
AA,LAX,MIA,NA,0,33.94250107,-118.4079971,25.79319953918457,-80.29060363769531,2340.6069160086686,4,4,34
AA,LAX,MSY,NA,0,33.94250107,-118.4079971,29.99340057373047,-90.25800323486328,1668.9157730972875,3,3,61
AA,LAX,MZT,*,0,33.94250107,-118.4079971,23.1613998413,-106.26599884,1047.3109348228961,2,2,79
AA,LAX,NRT,NA,0,33.94250107,-118.4079971,35.7647018433,140.386001587,5445.460193087574,6,6,96
AA,LAX,OGG,NA,0,33.94250107,-118.4079971,20.8986,-156.429993,2485.415345787193,4,4,48
AA,LAX,OKC,*,0,33.94250107,-118.4079971,35.39310073852539,-97.60070037841797,1185.7887248365466,3,3,4
AA,LAX,OMA,*,0,33.94250107,-118.4079971,41.3032,-95.894096,1329.4571093560132,3,3,21
AA,LAX,ORD,NA,0,33.94250107,-118.4079971,41.9786,-87.9048,1743.1041195076464,3,3,70
AA,LAX,PDX,*,0,33.94250107,-118.4079971,45.58869934,-122.5979996,835.4918716154762,2,2,37
AA,LAX,PEK,NA,0,33.94250107,-118.4079971,40.080101013183594,116.58499908447266,6243.767494594486,7,7,74
AA,LAX,PHL,NA,0,33.94250107,-118.4079971,39.87189865112305,-75.24109649658203,2398.8865782249054,4,4,40
AA,LAX,PHX,NA,0,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766,369.7323314991548,1,1,56.99999999999999
AA,LAX,PHX,*,0,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766,369.7323314991548,1,1,56.99999999999999
AA,LAX,PVG,NA,0,33.94250107,-118.4079971,31.143400192260742,121.80500030517578,6478.998845105697,7,7,98
AA,LAX,PVR,*,0,33.94250107,-118.4079971,20.680099487304687,-105.25399780273437,1220.3576399384233,3,3,8
AA,LAX,RDU,NA,0,33.94250107,-118.4079971,35.877601623535156,-78.7874984741211,2236.039716749518,4,4,24
AA,LAX,RNO,*,0,33.94250107,-118.4079971,39.49909973144531,-119.76799774169922,391.6652922785842,1,1,60
AA,LAX,SAN,*,0,33.94250107,-118.4079971,32.7336006165,-117.190002441,109.2979933001919,1,1,17
AA,LAX,SAT,*,0,33.94250107,-118.4079971,29.533700942993164,-98.46980285644531,1209.6997670739238,3,3,7.000000000000001
AA,LAX,SDF,NA,0,33.94250107,-118.4079971,38.1744,-85.736,1840.5709621443903,3,3,81
AA,LAX,SEA,*,0,33.94250107,-118.4079971,47.449001,-122.308998,956.0609249212043,2,2,61
AA,LAX,SFO,*,0,33.94250107,-118.4079971,37.61899948120117,-122.375,337.90017679942406,1,1,52
AA,LAX,SJC,*,0,33.94250107,-118.4079971,37.362598,-121.929001,308.37732525149437,1,1,47
AA,LAX,SJD,NA,0,33.94250107,-118.4079971,23.15180015563965,-109.72100067138672,913.2581989077744,2,2,52
AA,LAX,SLC,*,0,33.94250107,-118.4079971,40.78839874267578,-111.97799682617187,590.5384143877945,1,1,91
AA,LAX,SMF,*,0,33.94250107,-118.4079971,38.69540023803711,-121.59100341796875,373.5026003366088,1,1,56.99999999999999
AA,LAX,STL,NA,0,33.94250107,-118.4079971,38.748697,-90.370003,1590.4779726464214,3,3,52
AA,LAX,SYD,NA,0,33.94250107,-118.4079971,-33.94609832763672,151.177001953125,7502.8305781402505,9,9,3
AA,LAX,TUL,*,0,33.94250107,-118.4079971,36.19839859008789,-95.88809967041016,1281.5025619194414,3,3,15
AA,LAX,TUS,*,0,33.94250107,-118.4079971,32.1161003112793,-110.94100189208984,450.95200246840716,1,1,69
AA,LAX,XNA,*,0,33.94250107,-118.4079971,36.281898,-94.306801,1369.7228232664088,3,3,26
AA,LAX,YVR,*,0,33.94250107,-118.4079971,49.193901062,-123.183998108,1082.9481599279854,2,2,86
AA,LGA,ATL,NA,0,40.77719879,-73.87259674,33.6367,-84.428101,761.9497814221808,2,2,22
AA,LGA,ATL,*,0,40.77719879,-73.87259674,33.6367,-84.428101,761.9497814221808,2,2,22
AA,LGA,BNA,*,0,40.77719879,-73.87259674,36.1245002746582,-86.6781997680664,763.6969434818889,2,2,22
AA,LGA,CAK,*,0,40.77719879,-73.87259674,40.916099548339844,-81.44219970703125,396.0728657804528,1,1,61
AA,LGA,CHO,*,0,40.77719879,-73.87259674,38.13859939575195,-78.4529037475586,305.12875006750875,1,1,47
AA,LGA,CHS,*,0,40.77719879,-73.87259674,32.89860153,-80.04049683,642.6869559895018,1,1,99
AA,LGA,CLE,*,0,40.77719879,-73.87259674,41.4117012024,-81.8498001099,418.0011915072642,1,1,64
AA,LGA,CMH,*,0,40.77719879,-73.87259674,39.998001,-82.891899,478.0198908639796,1,1,73
AA,LGA,CVG,*,0,40.77719879,-73.87259674,39.0488014221,-84.6678009033,584.6795148185153,1,1,90
AA,LGA,DAY,*,0,40.77719879,-73.87259674,39.902400970458984,-84.21939849853516,548.5364395036577,1,1,84
AA,LGA,DTW,*,0,40.77719879,-73.87259674,42.212398529052734,-83.35340118408203,500.84785037808217,1,1,77
AA,LGA,GSO,*,0,40.77719879,-73.87259674,36.097801208496094,-79.93730163574219,461.00435892733856,1,1,71
AA,LGA,ILM,*,0,40.77719879,-73.87259674,34.270599365234375,-77.90260314941406,501.2824778428683,1,1,77
AA,LGA,IND,*,0,40.77719879,-73.87259674,39.7173,-86.294403,659.3368515301504,2,1,2
AA,LGA,MCO,NA,0,40.77719879,-73.87259674,28.429399490356445,-81.30899810791016,952.3574609643183,2,2,60
AA,LGA,MEM,*,0,40.77719879,-73.87259674,35.04240036010742,-89.97669982910156,962.2986738823315,2,2,62
AA,LGA,MIA,NA,0,40.77719879,-73.87259674,25.79319953918457,-80.29060363769531,1100.0493378953522,2,2,90
AA,LGA,MIA,*,0,40.77719879,-73.87259674,25.79319953918457,-80.29060363769531,1100.0493378953522,2,2,90
AA,LGA,MSP,*,0,40.77719879,-73.87259674,44.882,-93.221802,1018.9890846723367,2,2,73
AA,LGA,NAS,NA,0,40.77719879,-73.87259674,25.0389995575,-77.46620178219999,1108.1625482191773,2,2,91
AA,LGA,ORD,NA,0,40.77719879,-73.87259674,41.9786,-87.9048,732.2072329339885,2,2,16
AA,LGA,ORF,*,0,40.77719879,-73.87259674,36.89459991455078,-76.201202392578125,296.39272838129835,1,1,46
AA,LGA,PHL,NA,0,40.77719879,-73.87259674,39.87189865112305,-75.24109649658203,95.54615133962592,1,1,15
AA,LGA,PHL,*,0,40.77719879,-73.87259674,39.87189865112305,-75.24109649658203,95.54615133962592,1,1,15
AA,LGA,PIT,*,0,40.77719879,-73.87259674,40.49150085,-80.23290253,334.3779295027656,1,1,51
AA,LGA,PWM,*,0,40.77719879,-73.87259674,43.64619827,-70.30930328,269.593244262961,1,1,41
AA,LGA,RDU,*,0,40.77719879,-73.87259674,35.877601623535156,-78.7874984741211,431.09754590735156,1,1,66
AA,LGA,RIC,*,0,40.77719879,-73.87259674,37.50519943237305,-77.3197021484375,292.21806191670703,1,1,45
AA,LGA,ROA,*,0,40.77719879,-73.87259674,37.3255,-79.975403,405.38282821754433,1,1,62
AA,LGA,SAV,*,0,40.77719879,-73.87259674,32.12760162,-81.20210266,723.4254225906999,2,2,14.000000000000002
AA,LGA,SDF,*,0,40.77719879,-73.87259674,38.1744,-85.736,657.9047760683525,2,1,1
AA,LGA,STL,*,0,40.77719879,-73.87259674,38.748697,-90.370003,886.9712347020214,2,2,47
AA,LGA,TYS,*,0,40.77719879,-73.87259674,35.81100082,-83.9940033,647.3605407498105,1,1,99
AA,LGA,XNA,*,0,40.77719879,-73.87259674,36.281898,-94.306801,1145.6115792008538,2,2,99
AA,LGA,YUL,*,0,40.77719879,-73.87259674,45.4706001282,-73.7407989502,324.7138995140952,1,1,50
AA,LGA,YYZ,*,0,40.77719879,-73.87259674,43.6772003174,-79.63059997559999,356.5406929539316,1,1,55.00000000000001
AA,MEI,PIB,*,0,32.33259963989258,-88.75189971923828,31.467100143432617,-89.33709716796875,69.02896419303777,1,1,11
AA,MIA,ANU,NA,0,25.79319953918457,-80.29060363769531,17.1367,-61.792702,1330.7280699581177,3,3,21
AA,MIA,ATL,NA,0,25.79319953918457,-80.29060363769531,33.6367,-84.428101,596.602452164556,1,1,92
AA,MIA,ATL,*,0,25.79319953918457,-80.29060363769531,33.6367,-84.428101,596.602452164556,1,1,92
AA,MIA,AUA,NA,0,25.79319953918457,-80.29060363769531,12.5014,-70.015198,1137.2067449862568,2,2,97
AA,MIA,AUS,NA,0,25.79319953918457,-80.29060363769531,30.194499969482422,-97.6698989868164,1102.947970072412,2,2,90
AA,MIA,AUS,*,0,25.79319953918457,-80.29060363769531,30.194499969482422,-97.6698989868164,1102.947970072412,2,2,90
AA,MIA,BAQ,NA,0,25.79319953918457,-80.29060363769531,10.8896,-74.7808,1092.0681762636275,2,2,88
AA,MIA,BCN,NA,0,25.79319953918457,-80.29060363769531,41.2971,2.07846,4693.404041846723,6,6,46
AA,MIA,BDA,NA,0,25.79319953918457,-80.29060363769531,32.36399841308594,-64.67870330810547,1045.9854324139899,2,2,79
AA,MIA,BDL,NA,0,25.79319953918457,-80.29060363769531,41.9388999939,-72.68319702149999,1197.9581456824253,3,3,5
AA,MIA,BGI,NA,0,25.79319953918457,-80.29060363769531,13.0746002197,-59.4925003052,1613.007043870848,3,3,54
AA,MIA,BHM,*,0,25.79319953918457,-80.29060363769531,33.56290054,-86.75350189,662.7186128027801,2,1,2
AA,MIA,BNA,*,0,25.79319953918457,-80.29060363769531,36.1245002746582,-86.6781997680664,808.3278444682685,2,2,31
AA,MIA,BOG,NA,0,25.79319953918457,-80.29060363769531,4.70159,-74.1469,1514.6662769038232,3,3,43
AA,MIA,BON,NA,0,25.79319953918457,-80.29060363769531,12.130999565124512,-68.26850128173828,1227.7436920709931,3,3,9
AA,MIA,BSB,NA,0,25.79319953918457,-80.29060363769531,-15.86916732788086,-47.920833587646484,3612.75721245257,5,5,61
AA,MIA,BWI,NA,0,25.79319953918457,-80.29060363769531,39.1754,-76.668297,949.2389727760869,2,2,60
AA,MIA,BZE,NA,0,25.79319953918457,-80.29060363769531,17.539100646972656,-88.308197021484375,768.6850180827819,2,2,23
AA,MIA,CAP,NA,0,25.79319953918457,-80.29060363769531,19.733,-72.194702,664.7727151163526,2,1,3
AA,MIA,CCS,NA,0,25.79319953918457,-80.29060363769531,10.601194,-66.991222,1364.449321531313,3,3,25
AA,MIA,CDG,NA,0,25.79319953918457,-80.29060363769531,49.012798,2.55,4585.550058270859,6,6,39
AA,MIA,CHS,*,0,25.79319953918457,-80.29060363769531,32.89860153,-80.04049683,491.71633507862344,1,1,76
AA,MIA,CLE,*,0,25.79319953918457,-80.29060363769531,41.4117012024,-81.8498001099,1084.0169611731305,2,2,86
AA,MIA,CLO,NA,0,25.79319953918457,-80.29060363769531,3.54322,-76.3816,1560.7832025008634,3,3,48
AA,MIA,CMH,*,0,25.79319953918457,-80.29060363769531,39.998001,-82.891899,993.9702523657661,2,2,68
AA,MIA,CMW,*,0,25.79319953918457,-80.29060363769531,21.420299530029297,-77.847503662109375,339.7814326983367,1,1,52
AA,MIA,COR,NA,0,25.79319953918457,-80.29060363769531,-31.323601,-64.208,4091.2878270813726,6,6,6
AA,MIA,CTG,NA,0,25.79319953918457,-80.29060363769531,10.4424,-75.513,1106.9489980460967,2,2,91
AA,MIA,CUN,NA,0,25.79319953918457,-80.29060363769531,21.036500930800003,-86.8770980835,531.8424376028224,1,1,82
AA,MIA,CUR,NA,0,25.79319953918457,-80.29060363769531,12.1889,-68.959801,1196.263990268784,3,3,5
AA,MIA,CVG,*,0,25.79319953918457,-80.29060363769531,39.0488014221,-84.6678009033,951.509789096911,2,2,60
AA,MIA,CZM,*,0,25.79319953918457,-80.29060363769531,20.52239990234375,-86.92559814453125,557.4526507957712,1,1,86
AA,MIA,DTW,NA,0,25.79319953918457,-80.29060363769531,42.212398529052734,-83.35340118408203,1149.007932605901,2,2,99
AA,MIA,DTW,*,0,25.79319953918457,-80.29060363769531,42.212398529052734,-83.35340118408203,1149.007932605901,2,2,99
AA,MIA,ELH,*,0,25.79319953918457,-80.29060363769531,25.474899292,-76.6835021973,226.01581946480675,1,1,35
AA,MIA,EWR,NA,0,25.79319953918457,-80.29060363769531,40.692501068115234,-74.168701171875,1088.9883011432378,2,2,87
AA,MIA,EYW,*,0,25.79319953918457,-80.29060363769531,24.556100845336914,-81.75959777832031,125.61202096345808,1,1,19
AA,MIA,EZE,NA,0,25.79319953918457,-80.29060363769531,-34.8222,-58.5358,4428.442608340289,6,6,28.000000000000004
AA,MIA,FDF,*,0,25.79319953918457,-80.29060363769531,14.590999603271484,-61.00320053100586,1469.4938731509112,3,3,37
AA,MIA,FPO,*,0,25.79319953918457,-80.29060363769531,26.5587005615,-78.695602417,112.28023549907378,1,1,17
AA,MIA,GCM,NA,0,25.79319953918457,-80.29060363769531,19.292800903299998,-81.3576965332,454.7674110606156,1,1,70
AA,MIA,GEO,NA,0,25.79319953918457,-80.29060363769531,6.498549938201904,-58.25410079956055,1974.1807590348599,3,3,97
AA,MIA,GGT,*,0,25.79319953918457,-80.29060363769531,23.5625991821,-75.8779983521,317.3402720367632,1,1,49
AA,MIA,GIG,NA,0,25.79319953918457,-80.29060363769531,-22.8099994659,-43.2505569458,4178.571887249939,6,6,12
AA,MIA,GND,NA,0,25.79319953918457,-80.29060363769531,12.004199981689453,-61.78620147705078,1537.9207220180413,3,3,45
AA,MIA,GNV,*,0,25.79319953918457,-80.29060363769531,29.6900997162,-82.2717971802,295.5640246810307,1,1,45
AA,MIA,GRR,*,0,25.79319953918457,-80.29060363769531,42.88079834,-85.52279663,1218.4926207853666,3,3,8
AA,MIA,GRU,NA,0,25.79319953918457,-80.29060363769531,-23.435556411743164,-46.47305679321289,4089.2108762740236,6,6,6
AA,MIA,GSO,*,0,25.79319953918457,-80.29060363769531,36.097801208496094,-79.93730163574219,713.0828798016067,2,2,12
AA,MIA,GSP,*,0,25.79319953918457,-80.29060363769531,34.8956985474,-82.2189025879,640.0174636206968,1,1,98
AA,MIA,GUA,NA,0,25.79319953918457,-80.29060363769531,14.5833,-90.527496,1020.1939621974319,2,2,74
AA,MIA,GYE,NA,0,25.79319953918457,-80.29060363769531,-2.1574199199699997,-79.88359832760001,1933.555973313482,3,3,92
AA,MIA,HAV,NA,0,25.79319953918457,-80.29060363769531,22.989200592041016,-82.40910339355469,235.42224343901754,1,1,36
AA,MIA,HOG,NA,0,25.79319953918457,-80.29060363769531,20.785600662231445,-76.31510162353516,428.61291427056955,1,1,66
AA,MIA,IND,*,0,25.79319953918457,-80.29060363769531,39.7173,-86.294403,1023.8321548636554,2,2,74
AA,MIA,JAX,*,0,25.79319953918457,-80.29060363769531,30.49410057067871,-81.687896728515625,336.13622150991836,1,1,52
AA,MIA,KIN,NA,0,25.79319953918457,-80.29060363769531,17.935699462890625,-76.7874984741211,588.0935472680334,1,1,90
AA,MIA,LHR,NA,0,25.79319953918457,-80.29060363769531,51.4706,-0.461941,4422.230435887873,6,6,28.000000000000004
AA,MIA,LIM,NA,0,25.79319953918457,-80.29060363769531,-12.0219,-77.114305,2624.429461495948,4,4,62
AA,MIA,LIR,NA,0,25.79319953918457,-80.29060363769531,10.5933,-85.544403,1106.1971239777342,2,2,91
AA,MIA,LIR,*,0,25.79319953918457,-80.29060363769531,10.5933,-85.544403,1106.1971239777342,2,2,91
AA,MIA,MAD,NA,0,25.79319953918457,-80.29060363769531,40.471926,-3.56264,4421.187565504597,6,6,28.000000000000004
AA,MIA,MAO,NA,0,25.79319953918457,-80.29060363769531,-3.0386099815368652,-60.04970169067383,2411.5339084070424,4,4,41
AA,MIA,MAR,NA,0,25.79319953918457,-80.29060363769531,10.5582084656,-71.7278594971,1193.5941888956536,3,3,5
AA,MIA,MBJ,NA,0,25.79319953918457,-80.29060363769531,18.503700256347656,-77.91339874267578,526.6739134814823,1,1,81
AA,MIA,MCO,NA,0,25.79319953918457,-80.29060363769531,28.429399490356445,-81.30899810791016,192.82404062042139,1,1,30
AA,MIA,MCI,*,0,25.79319953918457,-80.29060363769531,39.2976,-94.713898,1253.5763577132057,3,3,12
AA,MIA,MDE,NA,0,25.79319953918457,-80.29060363769531,6.16454,-75.4231,1395.3166418465532,3,3,28.999999999999996
AA,MIA,MEM,*,0,25.79319953918457,-80.29060363769531,35.04240036010742,-89.97669982910156,861.0757305127887,2,2,42
AA,MIA,MEX,NA,0,25.79319953918457,-80.29060363769531,19.4363,-99.072098,1275.6778748822426,3,3,15
AA,MIA,MEX,*,0,25.79319953918457,-80.29060363769531,19.4363,-99.072098,1275.6778748822426,3,3,15
AA,MIA,MGA,NA,0,25.79319953918457,-80.29060363769531,12.141500473022461,-86.16819763183594,1019.0987045408416,2,2,73
AA,MIA,MHH,*,0,25.79319953918457,-80.29060363769531,26.5114,-77.083503,205.22325434673408,1,1,32
AA,MIA,MID,*,0,25.79319953918457,-80.29060363769531,20.937000274699997,-89.657699585,682.7597748128567,2,2,6
AA,MIA,MSP,*,0,25.79319953918457,-80.29060363769531,44.882,-93.221802,1504.2048807275394,3,3,41
AA,MIA,MSY,NA,0,25.79319953918457,-80.29060363769531,29.99340057373047,-90.25800323486328,674.6895339721395,2,1,5
AA,MIA,MSY,*,0,25.79319953918457,-80.29060363769531,29.99340057373047,-90.25800323486328,674.6895339721395,2,1,5
AA,MIA,MTY,*,0,25.79319953918457,-80.29060363769531,25.7784996033,-100.107002258,1233.0522856069033,3,3,10
AA,MIA,MVD,NA,0,25.79319953918457,-80.29060363769531,-34.838402,-56.0308,4484.956602420647,6,6,32
AA,MIA,MXP,NA,0,25.79319953918457,-80.29060363769531,45.6306,8.72811,4926.779778032253,6,6,62
AA,MIA,NAS,*,0,25.79319953918457,-80.29060363769531,25.0389995575,-77.46620178219999,184.0022681952318,1,1,28.000000000000004
AA,MIA,OMA,*,0,25.79319953918457,-80.29060363769531,41.3032,-95.894096,1395.3706404499535,3,3,28.999999999999996
AA,MIA,ORD,NA,0,25.79319953918457,-80.29060363769531,41.9786,-87.9048,1200.6145230228442,3,3,6
AA,MIA,ORF,*,0,25.79319953918457,-80.29060363769531,36.89459991455078,-76.201202392578125,804.7532507135962,2,2,31
AA,MIA,PAP,NA,0,25.79319953918457,-80.29060363769531,18.579999923706055,-72.2925033569336,714.692327437156,2,2,13
AA,MIA,PEI,NA,0,25.79319953918457,-80.29060363769531,4.81267,-75.7395,1482.234723082095,3,3,39
AA,MIA,PHL,NA,0,25.79319953918457,-80.29060363769531,39.87189865112305,-75.24109649658203,1016.6071479997485,2,2,73
AA,MIA,PHX,NA,0,25.79319953918457,-80.29060363769531,33.43429946899414,-112.01200103759766,1970.8754744626337,3,3,96
AA,MIA,PIT,*,0,25.79319953918457,-80.29060363769531,40.49150085,-80.23290253,1016.6972343522027,2,2,73
AA,MIA,PLS,NA,0,25.79319953918457,-80.29060363769531,21.77359962463379,-72.265899658203125,578.8503612915139,1,1,89
AA,MIA,PLS,*,0,25.79319953918457,-80.29060363769531,21.77359962463379,-72.265899658203125,578.8503612915139,1,1,89
AA,MIA,PNS,*,0,25.79319953918457,-80.29060363769531,30.473400115967,-87.186599731445,530.5792956019308,1,1,82
AA,MIA,POP,NA,0,25.79319953918457,-80.29060363769531,19.75790023803711,-70.56999969482422,746.9530853876081,2,2,19
AA,MIA,POS,NA,0,25.79319953918457,-80.29060363769531,10.595399856567383,-61.33720016479492,1625.6762244565366,3,3,56.00000000000001
AA,MIA,PTP,*,0,25.79319953918457,-80.29060363769531,16.265301,-61.531799,1376.4476765876689,3,3,26
AA,MIA,PTY,NA,0,25.79319953918457,-80.29060363769531,9.0713596344,-79.3834991455,1158.1952748165768,3,2,1
AA,MIA,PUJ,NA,0,25.79319953918457,-80.29060363769531,18.567399978599997,-68.36340332030001,912.1346272463579,2,2,52
AA,MIA,RDU,NA,0,25.79319953918457,-80.29060363769531,35.877601623535156,-78.7874984741211,703.2043184209336,2,2,10
AA,MIA,RIC,*,0,25.79319953918457,-80.29060363769531,37.50519943237305,-77.3197021484375,828.6607367798313,2,2,35
AA,MIA,RTB,NA,0,25.79319953918457,-80.29060363769531,16.316799,-86.523003,768.7465765341872,2,2,24
AA,MIA,RTB,*,0,25.79319953918457,-80.29060363769531,16.316799,-86.523003,768.7465765341872,2,2,24
AA,MIA,SAL,NA,0,25.79319953918457,-80.29060363769531,13.4409,-89.055702,1026.8208543946746,2,2,75
AA,MIA,SAN,NA,0,25.79319953918457,-80.29060363769531,32.7336006165,-117.190002441,2265.911112165815,4,4,26
AA,MIA,SAP,NA,0,25.79319953918457,-80.29060363769531,15.4526,-87.923599,868.7898903832936,2,2,43
AA,MIA,SAT,NA,0,25.79319953918457,-80.29060363769531,29.533700942993164,-98.46980285644531,1142.0444581218906,2,2,98
AA,MIA,SAV,*,0,25.79319953918457,-80.29060363769531,32.12760162,-81.20210266,441.6073266119441,1,1,68
AA,MIA,SCL,NA,0,25.79319953918457,-80.29060363769531,-33.393001556396484,-70.785797119140625,4141.405461930789,6,6,9
AA,MIA,SCU,NA,0,25.79319953918457,-80.29060363769531,19.96980094909668,-75.83540344238281,492.6992807794858,1,1,76
AA,MIA,SDF,*,0,25.79319953918457,-80.29060363769531,38.1744,-85.736,913.5825808405023,2,2,52
AA,MIA,SDQ,NA,0,25.79319953918457,-80.29060363769531,18.42970085144,-69.668899536133,849.4710694392074,2,2,40
AA,MIA,SEA,NA,0,25.79319953918457,-80.29060363769531,47.449001,-122.308998,2724.319090005964,4,4,72
AA,MIA,SFO,NA,0,25.79319953918457,-80.29060363769531,37.61899948120117,-122.375,2583.8820574817614,4,4,57.99999999999999
AA,MIA,SJO,NA,0,25.79319953918457,-80.29060363769531,9.993860244750977,-84.20880126953125,1122.625091414275,2,2,94
AA,MIA,SJU,NA,0,25.79319953918457,-80.29060363769531,18.4393997192,-66.0018005371,1046.3284148667572,2,2,79
AA,MIA,SKB,NA,0,25.79319953918457,-80.29060363769531,17.311199188232422,-62.71870040893555,1271.774516190119,3,3,14.000000000000002
AA,MIA,SNU,NA,0,25.79319953918457,-80.29060363769531,22.49220085144043,-79.943603515625,229.38006841680465,1,1,35
AA,MIA,STI,NA,0,25.79319953918457,-80.29060363769531,19.406099319458008,-70.60469818115234,759.6282716354299,2,2,22
AA,MIA,STL,NA,0,25.79319953918457,-80.29060363769531,38.748697,-90.370003,1071.0116644072925,2,2,84
AA,MIA,STL,*,0,25.79319953918457,-80.29060363769531,38.748697,-90.370003,1071.0116644072925,2,2,84
AA,MIA,STT,NA,0,25.79319953918457,-80.29060363769531,18.337299346923828,-64.97339630126953,1107.8155775594216,2,2,91
AA,MIA,STX,NA,0,25.79319953918457,-80.29060363769531,17.701900482177734,-64.79859924316406,1140.4553021901265,2,2,98
AA,MIA,SVD,NA,0,25.79319953918457,-80.29060363769531,13.156695,-61.149945,1520.4365199302467,3,3,43
AA,MIA,SXM,NA,0,25.79319953918457,-80.29060363769531,18.041000366200002,-63.1088981628,1224.4040698064978,3,3,9
AA,MIA,TGU,NA,0,25.79319953918457,-80.29060363769531,14.06089973449707,-87.21720123291016,927.6060155225308,2,2,55.00000000000001
AA,MIA,TLH,*,0,25.79319953918457,-80.29060363769531,30.396499633789063,-84.35030364990234,403.34519895784206,1,1,62
AA,MIA,TPA,NA,0,25.79319953918457,-80.29060363769531,27.975500106811523,-82.533203125,204.75413642326276,1,1,31
AA,MIA,TPA,*,0,25.79319953918457,-80.29060363769531,27.975500106811523,-82.533203125,204.75413642326276,1,1,31
AA,MIA,TUL,NA,0,25.79319953918457,-80.29060363769531,36.19839859008789,-95.88809967041016,1169.1924792644631,3,2,2
AA,MIA,TYS,*,0,25.79319953918457,-80.29060363769531,35.81100082,-83.9940033,726.8548551951646,2,2,15
AA,MIA,UIO,NA,0,25.79319953918457,-80.29060363769531,-0.129166666667,-78.3575,1797.708175322166,3,3,76
AA,MIA,UVF,NA,0,25.79319953918457,-80.29060363769531,13.7332,-60.952599,1506.873142538313,3,3,42
AA,MIA,VRA,NA,0,25.79319953918457,-80.29060363769531,23.034400939941406,-81.435302734375,203.9903637714493,1,1,31
AA,MIA,VVI,NA,0,25.79319953918457,-80.29060363769531,-17.6448,-63.135399,3218.6735201746264,5,5,22
AA,MIA,YUL,NA,0,25.79319953918457,-80.29060363769531,45.4706001282,-73.7407989502,1408.8032243473363,3,3,30
